uniprot_id,GO_IDs
O75191,GO_0019640;GO_0042732;GO_0000166;GO_0006091;GO_0005998;GO_0005524;GO_0005829;GO_0005975;GO_0005997;GO_0016740;GO_0046835;GO_0004856;GO_0016301
P02928,GO_0048030;GO_1901982;GO_0070492;GO_0030246;GO_0005488;GO_0003674;GO_0005515;GO_0005215;GO_0022857;GO_0034285;GO_0034286;GO_0034289;GO_0034288;GO_0009743;GO_0009730;GO_1901700;GO_0009593;GO_0042221;GO_0051606;GO_0050896;GO_0008150;GO_0015766;GO_0015768;GO_0015772;GO_0008643;GO_0006810;GO_0051234;GO_0051179;GO_0042956;GO_0042955;GO_0015774;GO_0033037;GO_0033036;GO_0009987;GO_0110165;GO_0005575;GO_1902495;GO_0098796;GO_0016020;GO_1990351;GO_0032991;GO_0043190;GO_0055052;GO_0098533;GO_0098797;GO_0005886;GO_0071944;GO_1990060;GO_0042597;GO_0030288;GO_0030313
P01857,GO_0019814;GO_0034987;GO_0034988;GO_0072562;GO_0006958;GO_0005576;GO_0002376;GO_0003823;GO_0002250;GO_0019731;GO_0050853;GO_0005515;GO_0005615;GO_0016020;GO_0097278;GO_0042571;GO_0005886;GO_0070062;GO_0071735;GO_0001788
Q9XAM6,GO_0006355;GO_0003700;GO_0006950
XA0011,GO_0005488;GO_0003674;GO_0005515;GO_0050896;GO_0008150;GO_0110165;GO_0005575;GO_0005576;GO_0071944;GO_0005886;GO_0016020
O38716,GO_0006508;GO_0004190;GO_0016787;GO_0008233
P08337,GO_0006203;GO_0000287;GO_0006260;GO_0046067;GO_0008413;GO_0005515;GO_0006281;GO_0016787;GO_0035539;GO_0030145;GO_0046872;GO_0006974;GO_0006289;GO_0044715;GO_0047693;GO_0044716
Q9AYY6,GO_0019058;GO_0046872;GO_0044423;GO_0051701
P14324,GO_0006694;GO_0004659;GO_0016126;GO_0005737;GO_0016740;GO_0008202;GO_0004337;GO_0005829;GO_0008299;GO_0033384;GO_0004161;GO_0006629;GO_0008203;GO_0005515;GO_0006695;GO_0045337;GO_0016765;GO_0046872;GO_0003723;GO_0005654
P71094,GO_0016798;GO_0016787;GO_0003824;GO_0003674;GO_0004553;GO_0015926;GO_0090599;GO_0004558;GO_0004339;GO_0005488;GO_0005509;GO_0046872;GO_0043169;GO_0043167;GO_0036094;GO_0015925;GO_0005975;GO_0044238;GO_0008152;GO_0009987;GO_0008150;GO_0000272;GO_0016052;GO_0005976;GO_0009057;GO_0009056;GO_0043170;GO_0110165;GO_0005575;GO_0071944;GO_0005886;GO_0016020
P19492,GO_0032991;GO_0001919;GO_0035249;GO_0098688;GO_0043025;GO_0050804;GO_0043195;GO_0045202;GO_0010226;GO_0060078;GO_0099505;GO_0015276;GO_0019722;GO_0043083;GO_0034220;GO_0045211;GO_0051290;GO_0005216;GO_0004971;GO_0014069;GO_1904315;GO_0030425;GO_0060291;GO_0035235;GO_0005515;GO_0048787;GO_0038023;GO_0099507;GO_0051289;GO_0043197;GO_0006811;GO_0043198;GO_0060992;GO_0004970;GO_0016020;GO_0032279;GO_0008328;GO_0001540;GO_0098839;GO_0042734;GO_0005886;GO_0022849;GO_0043204;GO_0098978;GO_0032281
Q9RA63,GO_0000166;GO_0005515;GO_0034605;GO_0042026;GO_0005524;GO_0016887;GO_0042802;GO_0005737;GO_0009408
P27694,GO_0034502;GO_0016605;GO_0090734;GO_0000793;GO_0003684;GO_0030097;GO_0000723;GO_0000800;GO_0006284;GO_0006260;GO_0007004;GO_0051321;GO_1990166;GO_0001701;GO_0003682;GO_0006261;GO_0006298;GO_0048873;GO_0003697;GO_0035861;GO_0000781;GO_0051276;GO_0006325;GO_0006310;GO_0005515;GO_0098505;GO_0006281;GO_0006974;GO_0043047;GO_0006289;GO_0140463;GO_0008284;GO_0001673;GO_0005662;GO_0005634;GO_0000794;GO_0005654;GO_0046872;GO_0003677;GO_0000724;GO_0003676;GO_0008270
P0A953,GO_1903966;GO_0006631;GO_0016746;GO_0005829;GO_0005737;GO_0006633;GO_0044281;GO_0006629;GO_0016740;GO_0004315
P04816,GO_0015820;GO_0015818;GO_0015803;GO_0070728;GO_0016020;GO_0015829;GO_0042597;GO_0030288;GO_0055052;GO_0015823;GO_0006865
Q973T5,GO_0005488;GO_0003674;GO_0005515
Q9CPU0,GO_0043066;GO_0016829;GO_0005654;GO_0004462;GO_0046872;GO_0030316;GO_0005829;GO_0005886;GO_0006357;GO_0019243;GO_0008270
D0IR47,GO_0005488;GO_0003674;GO_0016829;GO_0003824;GO_0005515;GO_0016832;GO_0016830;GO_0036094;GO_0009987;GO_0008150;GO_0044281;GO_0008152;GO_0110165;GO_0005575;GO_0005622
Q46389,GO_0102036;GO_0046653;GO_0005515;GO_0009086;GO_0005509;GO_0046872;GO_0042558;GO_0005829;GO_0050667;GO_0032259;GO_0008705;GO_0031419;GO_0008168;GO_0016740;GO_0015977
B0B0V1,GO_1901982;GO_0015768;GO_0042956;GO_0055052
Q42975,GO_0016798;GO_0016787;GO_0003824;GO_0003674;GO_0008422;GO_0015926;GO_0004553;GO_0015925;GO_0080079;GO_0004565;GO_0080083;GO_0033907;GO_0015923;GO_0004567;GO_0047701;GO_0008152;GO_0009987;GO_0008150;GO_0110165;GO_0005575;GO_0005622;GO_0005737;GO_0043231;GO_0043229;GO_0043227;GO_0043226
P34884,GO_0045087;GO_0050918;GO_0090398;GO_0042127;GO_0051248;GO_0042056;GO_0005737;GO_0005576;GO_0002376;GO_0005126;GO_0061081;GO_0009986;GO_0016853;GO_0001516;GO_0030336;GO_0001819;GO_0043066;GO_0043209;GO_0042327;GO_0050178;GO_0005829;GO_0061078;GO_0090238;GO_0043518;GO_0141163;GO_0030330;GO_0031666;GO_0002906;GO_0002821;GO_0048146;GO_0042802;GO_0007166;GO_0030890;GO_0070374;GO_0005615;GO_0005125;GO_0008284;GO_2000773;GO_0019752;GO_0004167;GO_0070207;GO_0032760;GO_0010629;GO_0033033;GO_0002020;GO_0006954;GO_0005886;GO_0010760;GO_1902166;GO_0005654;GO_2000343
Q9NPB1,GO_0006260;GO_0008252;GO_0005759;GO_0000166;GO_0046079;GO_0009117;GO_0009264;GO_0046872;GO_0016787;GO_0008253;GO_0005739;GO_0009223
P11473,GO_0045618;GO_0000785;GO_0000122;GO_0003707;GO_0042789;GO_0005737;GO_0045892;GO_1902121;GO_0001501;GO_0090575;GO_0006874;GO_0000978;GO_1903412;GO_0005829;GO_0004879;GO_0006355;GO_0035435;GO_0038185;GO_0070564;GO_0046965;GO_1902098;GO_0009887;GO_0010839;GO_0010628;GO_0038186;GO_0008285;GO_0005515;GO_0060057;GO_0070561;GO_0030518;GO_0030501;GO_0046697;GO_0030154;GO_0050892;GO_0007595;GO_0060058;GO_0070644;GO_0043565;GO_0003700;GO_0060745;GO_0005634;GO_0000902;GO_0048384;GO_0005654;GO_0046872;GO_0006816;GO_0003677;GO_0030522;GO_0045944;GO_0000981;GO_0008270;GO_0043235
P26662,GO_0033644;GO_0075512;GO_0004197;GO_0030430;GO_0006508;GO_0015267;GO_0039520;GO_1990904;GO_0003824;GO_0032993;GO_0004252;GO_0039654;GO_0019031;GO_0044186;GO_0016740;GO_0039563;GO_0016779;GO_0052170;GO_0033650;GO_0004386;GO_0016032;GO_0000166;GO_0034220;GO_0044165;GO_0044167;GO_0005198;GO_0005524;GO_0016787;GO_0016887;GO_1990814;GO_0003968;GO_0019062;GO_0034337;GO_0039545;GO_0044071;GO_0039663;GO_0020002;GO_0043489;GO_0075509;GO_0039502;GO_0033592;GO_0042025;GO_0019087;GO_0019013;GO_0039527;GO_0008234;GO_0006811;GO_0044191;GO_0039694;GO_0008233;GO_0003724;GO_0039645;GO_0034062;GO_0016020;GO_0019028;GO_0046872;GO_0003723;GO_0044423;GO_0055036;GO_0003677;GO_0046718;GO_0140691;GO_0001172;GO_0008270;GO_0044220;GO_0017111;GO_0008236
P44539,GO_0016829;GO_0005829;GO_0005975;GO_0019262;GO_0005737;GO_0008747
Q9UQR0,GO_0005634;GO_0031519;GO_0042393;GO_0005515;GO_0009653;GO_0003682;GO_0045892;GO_0006355
P06875,GO_0017000;GO_0046872;GO_0016787;GO_0016811;GO_0046677;GO_0042597;GO_0008953
P52679,GO_0003677;GO_0003700;GO_0006355;GO_0009056
Q6RYW5,GO_0033650;GO_0016020;GO_0009279;GO_0046930;GO_0015288;GO_0055085;GO_0006811
P15167,GO_0008233;GO_0004222;GO_0030574;GO_0006508;GO_0046872;GO_0016787;GO_0090729;GO_0035821;GO_0005886;GO_0005576;GO_0008237
P10415,GO_0048041;GO_2000134;GO_0008631;GO_0070231;GO_0001541;GO_0070227;GO_0098609;GO_0002326;GO_0046671;GO_0030217;GO_0006979;GO_0072593;GO_0030183;GO_0048873;GO_0097048;GO_0003014;GO_0048538;GO_0051384;GO_0002520;GO_0060402;GO_0001782;GO_0034097;GO_0009636;GO_0033687;GO_0014042;GO_0043375;GO_0048743;GO_0032469;GO_0010559;GO_0000082;GO_0048599;GO_0014909;GO_0043583;GO_0001822;GO_0010332;GO_0014911;GO_0043066;GO_0097049;GO_0010523;GO_0014031;GO_0051924;GO_0030318;GO_0043067;GO_0033077;GO_0030279;GO_1904019;GO_0040018;GO_0071456;GO_2001234;GO_0009410;GO_0001952;GO_0030307;GO_0022612;GO_0008630;GO_2001240;GO_1904036;GO_0001658;GO_0031103;GO_0000902;GO_0070059;GO_0008584;GO_0002020;GO_0001662;GO_0032835;GO_0031647;GO_0002903;GO_0040008;GO_0030097;GO_0033689;GO_0030336;GO_0051402;GO_0008625;GO_0051649;GO_0048741;GO_0010468;GO_0045636;GO_0048536;GO_0002931;GO_0006582;GO_0051726;GO_0001656;GO_0009791;GO_0008283;GO_0001783;GO_0008285;GO_2000669;GO_0000209;GO_0005515;GO_0042100;GO_0048070;GO_0000278;GO_0006915;GO_0006808;GO_0008637;GO_0043524;GO_0046666;GO_0033033;GO_0048864;GO_0042149;GO_0097192;GO_0048066;GO_0042551;GO_0048589;GO_0007015;GO_0032880;GO_0006874;GO_0001503;GO_0016477;GO_0007409;GO_0042542;GO_0048546;GO_0002360;GO_0030308;GO_0001776;GO_0009887;GO_0035265;GO_0002320;GO_0002260;GO_0060218;GO_0001657;GO_0043029;GO_0070229;GO_0033028;GO_0048545;GO_0045930;GO_0048753;GO_2000672;GO_0021747;GO_0048087;GO_0010224;GO_0070233
O74036,GO_0006259;GO_0000166;GO_0006310;GO_0140664;GO_0006281;GO_0005524;GO_0016887;GO_0003684;GO_0006974;GO_0003677;GO_0008094
Q9GK12,GO_0001818;GO_0050830;GO_0045087;GO_0008745;GO_0009253;GO_0042834;GO_0016045;GO_0042742;GO_0002376;GO_0016019;GO_0005576;GO_0008270
P15085,GO_0046686;GO_0004181;GO_0008233;GO_0005576;GO_0005515;GO_0004180;GO_0046872;GO_0016787;GO_0008238;GO_0006508;GO_0051603;GO_0005615;GO_0008270;GO_0006691;GO_0008237
P62593,GO_0017001;GO_0008800;GO_0005515;GO_0016787;GO_0046677;GO_0030655
P56690,GO_0000049;GO_0006418;GO_0006412;GO_0000166;GO_0046872;GO_0005524;GO_0106074;GO_0006428;GO_0004812;GO_0004822;GO_0002161;GO_0005737;GO_0008270;GO_0016874
P22392,GO_0045618;GO_0009142;GO_0048471;GO_0005737;GO_0005576;GO_0016740;GO_0016301;GO_0043066;GO_0000166;GO_0007229;GO_0004550;GO_1904813;GO_0003713;GO_0004673;GO_0005524;GO_0001726;GO_0007155;GO_0005829;GO_0034774;GO_0006241;GO_0005515;GO_0009117;GO_0019003;GO_0042802;GO_0051880;GO_0006183;GO_0050679;GO_0045682;GO_0005634;GO_0005925;GO_0071944;GO_0046872;GO_0042981;GO_0003677;GO_0042995;GO_0030027;GO_0045944;GO_0006228;GO_0070062;GO_0045893
P39325,GO_0042597;GO_0055085;GO_0005534;GO_0030246;GO_0030288;GO_0055052;GO_0140271;GO_0048029;GO_0015757
Q9IQV5,GO_0019028;GO_0044423;GO_0016032
XA0012,GO_0005488;GO_0003674;GO_0005515;GO_0003823;GO_0002376;GO_0008150;GO_0050896;GO_0009607;GO_0110165;GO_0005575;GO_0005576;GO_0016020;GO_0071944;GO_0005886
P32477,GO_0046686;GO_0000166;GO_0042542;GO_0005524;GO_0003824;GO_0005737;GO_0006750;GO_0016874;GO_0004357
P12497,GO_0033644;GO_0052150;GO_0072494;GO_0030430;GO_0004519;GO_0006508;GO_0075713;GO_0034061;GO_0003824;GO_0008289;GO_0043657;GO_0003964;GO_0039657;GO_0015074;GO_0016740;GO_0016779;GO_0044174;GO_0003887;GO_0016032;GO_0005198;GO_0016787;GO_0020002;GO_0035613;GO_0006310;GO_0052151;GO_0005515;GO_0004518;GO_0042025;GO_0019013;GO_0044826;GO_0004190;GO_0075523;GO_0008233;GO_0004533;GO_0016020;GO_0075732;GO_0046872;GO_0003723;GO_0019028;GO_0044423;GO_0006278;GO_0003677;GO_0004523;GO_0046718;GO_0055036;GO_0003676;GO_0008270
P06565,GO_0000272;GO_0005576;GO_0008810;GO_0016787;GO_0005975;GO_0030246;GO_0030245;GO_0004553;GO_0016798
O43924,GO_0030659;GO_0007601;GO_0050953;GO_0016020;GO_0005515;GO_0005829;GO_0005095;GO_0042995;GO_0005737;GO_0005856;GO_0031410;GO_0043231;GO_0005929;GO_0031267
P43235,GO_0004197;GO_0043202;GO_0030574;GO_0006508;GO_0004252;GO_0022617;GO_0005576;GO_0000423;GO_0045453;GO_0005518;GO_0006590;GO_0016787;GO_0001968;GO_0005515;GO_0051603;GO_0016324;GO_0005764;GO_0008234;GO_0005615;GO_0036021;GO_0008233;GO_0009897;GO_0016020;GO_0061037;GO_0043394;GO_0005886;GO_0005654;GO_0043231
P01724,GO_0002250;GO_0002376;GO_0006955;GO_0019814
P0A4Z2,GO_0016773;GO_0016301;GO_0004765;GO_0016772;GO_0016740;GO_0003824;GO_0003674;GO_0017076;GO_0000166;GO_1901363;GO_1901265;GO_0097159;GO_0036094;GO_0005488;GO_0030554;GO_0043168;GO_0035639;GO_0032555;GO_0032553;GO_0097367;GO_0032559;GO_0005524;GO_0043167;GO_0044281;GO_0008152;GO_0009987;GO_0008150;GO_0032787;GO_0019752;GO_0043436;GO_0006082;GO_0019632;GO_1901615;GO_0110165;GO_0005575;GO_0005622;GO_0005737
P05121,GO_0010757;GO_0090399;GO_0045766;GO_2001045;GO_0048260;GO_0050829;GO_2000098;GO_0005576;GO_0004867;GO_0097180;GO_0050729;GO_0090026;GO_0014912;GO_0030336;GO_0062023;GO_1902042;GO_0030195;GO_0050820;GO_0070062;GO_0030194;GO_2000352;GO_0031093;GO_0030414;GO_0005515;GO_0061044;GO_0097187;GO_0051918;GO_0005102;GO_0061045;GO_1901331;GO_0001525;GO_0035491;GO_0005615;GO_1904090;GO_0004866;GO_0032757;GO_0042730;GO_0002020;GO_0045861;GO_0005886;GO_0071222;GO_0033629
P0A7D4,GO_0000287;GO_0004019;GO_0000166;GO_0005525;GO_0005515;GO_0006164;GO_0046086;GO_0015949;GO_0006974;GO_0046872;GO_0097216;GO_0044208;GO_0046040;GO_0005829;GO_0005737;GO_0016020;GO_0016874
Q8RDN9,GO_0055085;GO_0030288;GO_0030313
P06401,GO_0005496;GO_0000785;GO_0001223;GO_0003707;GO_0008289;GO_0001542;GO_0005741;GO_0005737;GO_0050678;GO_0007165;GO_0007267;GO_0060748;GO_0001228;GO_0034056;GO_0043401;GO_0019899;GO_0000978;GO_0005829;GO_0048286;GO_0004879;GO_0006355;GO_0006357;GO_0038001;GO_0010628;GO_0005515;GO_0030518;GO_0042802;GO_0005739;GO_0050847;GO_0051117;GO_0002070;GO_0043565;GO_0003700;GO_0005634;GO_0030879;GO_0051457;GO_0005654;GO_0016020;GO_0046872;GO_0010629;GO_0002071;GO_0003677;GO_0005886;GO_0045944;GO_0000981;GO_0008270;GO_1990837
B0VD92,GO_0003824;GO_0003674;GO_0016740;GO_0016772;GO_0016773;GO_0016301;GO_0009987;GO_0008150;GO_0008152
Q86PD7,GO_0046872;GO_0016746;GO_0005739;GO_0005576;GO_0016603;GO_0008270;GO_0016740
P0A4X6,GO_0008483;GO_0016769;GO_0016740;GO_0003824;GO_0003674;GO_0036094;GO_0005488;GO_0043168;GO_0004015;GO_0019842;GO_0070279;GO_1901363;GO_0030170;GO_0097159;GO_0043167;GO_0016758;GO_0016757;GO_0005515;GO_0000009;GO_0000030;GO_0001847;GO_0001848;GO_0016765;GO_0001846;GO_0004888;GO_0001855;GO_0140677;GO_0038023;GO_0140659;GO_0140660;GO_0060089;GO_0098772;GO_0019752;GO_0043436;GO_0006082;GO_0044281;GO_0008152;GO_0009987;GO_0008150;GO_0006520;GO_0044238;GO_0110165;GO_0005575;GO_0005622;GO_0005737
I6Y8B9,GO_0016836;GO_0016835;GO_0016829;GO_0003824;GO_0003674;GO_0004300;GO_0005488;GO_0019171;GO_0005515;GO_0140677;GO_0140659;GO_0140660;GO_0098772;GO_0016701;GO_0016491;GO_0016773;GO_0004674;GO_0016301;GO_0004687;GO_0004672;GO_0140096;GO_0016772;GO_0016740;GO_0009987;GO_0008150;GO_0044238;GO_0008152;GO_0110165;GO_0005575;GO_0071944
P54818,GO_0042552;GO_0016020;GO_0006683;GO_0016787;GO_0016042;GO_0005739;GO_0005764;GO_0004336;GO_0006629;GO_0016798;GO_0006665
P43490,GO_0032922;GO_0005737;GO_0005576;GO_0007165;GO_0016740;GO_0007623;GO_0007267;GO_0048511;GO_0030054;GO_0005829;GO_0019363;GO_0016757;GO_0043123;GO_0009435;GO_0010628;GO_0016607;GO_0005515;GO_0042802;GO_0070374;GO_0047280;GO_0005615;GO_0005125;GO_0008284;GO_0005634;GO_0006954;GO_0045944;GO_0008286;GO_0070062;GO_0060612
P20371,GO_0005506;GO_0008199;GO_0016491;GO_0005515;GO_0051213;GO_0003824;GO_0018578;GO_0042952;GO_0016702;GO_0009056
P09464,GO_0006950;GO_0031409;GO_0005737;GO_0000302;GO_0005576;GO_0006629
Q9KS12,GO_0033644;GO_0004197;GO_0030430;GO_0016540;GO_0006508;GO_0003824;GO_0008289;GO_0035821;GO_0005576;GO_0007015;GO_0016740;GO_0000166;GO_0018262;GO_0030042;GO_0005524;GO_0016787;GO_0090729;GO_0044164;GO_0020002;GO_0016874;GO_0000822;GO_0005515;GO_0016746;GO_0008234;GO_0008233;GO_0016020;GO_0046872;GO_0140772
Q13526,GO_0046785;GO_0001934;GO_0005515;GO_0003755;GO_0032465;GO_0003774
Q9W9R3,GO_0006508;GO_0046872;GO_0016787;GO_0004190;GO_0008233
Q8VDS3,GO_0005634;GO_0048733;GO_0031519;GO_0006325;GO_0005515;GO_0000792;GO_0003723;GO_0003682;GO_0062072;GO_0035102;GO_0005694;GO_0003727
B7GVP4,GO_0016740;GO_0003824;GO_0003674;GO_0016301;GO_0016772;GO_0016773;GO_0004765;GO_0005488;GO_0044281;GO_0008152;GO_0009987;GO_0008150;GO_0043436;GO_0006082;GO_0019752;GO_0009058;GO_0046394;GO_0016053;GO_0044283;GO_0005622;GO_0110165;GO_0005575;GO_0005737;GO_0043229;GO_0043226;GO_0043231;GO_0043227
P0ABP8,GO_0016757;GO_0016763;GO_0006139;GO_0009164;GO_0016740;GO_0016020;GO_0005829;GO_0006974;GO_0003824;GO_0042802;GO_0009116;GO_0005737;GO_0047975;GO_0042278;GO_0019686;GO_0006152;GO_0004731
P81180,GO_0050688;GO_0030246
P56221,GO_0016829;GO_0005768;GO_0005575;GO_0046872;GO_0042438;GO_0030411;GO_0006582
C7FH46,GO_0033644;GO_0016020;GO_0046872;GO_0016787;GO_0044423;GO_0005975;GO_0046761;GO_0055036;GO_0020002;GO_0004308;GO_0016798
Q3U8K7,GO_0042799;GO_0036064;GO_0042054;GO_0016740;GO_0006338;GO_0000779;GO_0003682;GO_0015630;GO_0140941;GO_0005813;GO_0008168;GO_0001650;GO_0045171;GO_0006325;GO_0140944;GO_0006281;GO_0032259;GO_1904047;GO_0007517;GO_0005730;GO_0005634;GO_0072686;GO_0045830;GO_2001034;GO_0036464;GO_0046872;GO_0005886;GO_0005694;GO_0005654;GO_0005929
P52732,GO_0032991;GO_0003777;GO_0036064;GO_0000922;GO_0046602;GO_0019901;GO_0005737;GO_0005871;GO_0005874;GO_0000166;GO_0005524;GO_0005829;GO_0007051;GO_0051231;GO_0090307;GO_0005876;GO_0007100;GO_0005515;GO_0043231;GO_0005856;GO_0007018;GO_0005634;GO_0008017;GO_0072686;GO_0005819;GO_0000278;GO_0051301;GO_0016020;GO_0007052;GO_0051225;GO_0008574
Q8I3X4,GO_0006195;GO_0017061;GO_0006148;GO_0006166;GO_0006218;GO_0005829;GO_0004731;GO_0004850;GO_0003824;GO_0009116;GO_0047975;GO_0016757;GO_0016740
P48499,GO_0019563;GO_0046166;GO_0005777;GO_0004807;GO_0020015;GO_0005829;GO_0006094;GO_0005737;GO_0016853;GO_0006096
P33038,GO_0019277;GO_0009252;GO_0051301;GO_0016765;GO_0008760;GO_0071555;GO_0003824;GO_0005737;GO_0008360;GO_0016740
Q7D737,GO_0003824;GO_0003674;GO_0016853;GO_0005488;GO_0005515;GO_0016765;GO_0016740;GO_0016860;GO_0016861;GO_0004751;GO_0009117;GO_0006753;GO_0006796;GO_0019637;GO_0055086;GO_1901135;GO_0006793;GO_0006139;GO_0044281;GO_0044238;GO_0008152;GO_0009987;GO_0008150;GO_0110165;GO_0005575
Q47200,GO_0043709;GO_0007155;GO_0009289;GO_0030246;GO_0044406
Q9UUB1,GO_0005634;GO_1902444;GO_0000906;GO_0005758;GO_0005515;GO_0009231;GO_0009349;GO_0005737;GO_0004746;GO_0016740
P27709,GO_0043158;GO_0006508;GO_0016787;GO_0042802;GO_0003677;GO_0004252;GO_0008236;GO_0008233
P02701,GO_0009374;GO_0019731;GO_0005576
P00950,GO_0005758;GO_0016020;GO_0006096;GO_0005829;GO_0006094;GO_0003824;GO_0005739;GO_0005741;GO_0005737;GO_0016868;GO_0016853;GO_0004619
O85465,GO_0000272;GO_0005576;GO_0008810;GO_0016787;GO_0005975;GO_0030246;GO_0030245;GO_0004553;GO_0016798
P17109,GO_0000287;GO_0070204;GO_0046872;GO_0030145;GO_0003824;GO_0042803;GO_0009234;GO_0044281;GO_0016740;GO_0030976
P00929,GO_0016829;GO_0000162;GO_0005515;GO_0005829;GO_0003824;GO_0006568;GO_0004834;GO_0008652;GO_0009073
P20701,GO_0044877;GO_0007157;GO_0098609;GO_0033627;GO_0007165;GO_0009986;GO_0034687;GO_0007229;GO_0007155;GO_0005178;GO_0007159;GO_0030369;GO_0002291;GO_0005515;GO_0007160;GO_0009897;GO_0050839;GO_0035683;GO_0016020;GO_0046872;GO_0043113;GO_0008305;GO_0006909;GO_0006954;GO_0005886;GO_0035579;GO_0070062
Q09490,GO_0005515;GO_0009408;GO_0050830;GO_0008340;GO_0008429;GO_0070266;GO_0001778;GO_0006914;GO_0000423;GO_0006995;GO_0012501;GO_0031625;GO_0016236;GO_0000045;GO_0050811;GO_0040024
P05091,GO_0008957;GO_0016620;GO_1903179;GO_0051287;GO_0005759;GO_0016491;GO_0006068;GO_0004030;GO_1905627;GO_0046185;GO_0106435;GO_0005975;GO_0005739;GO_0009055;GO_0006066;GO_0018937;GO_0070062;GO_0004029
Q29147,GO_0005615;GO_0036094;GO_0005576
P09955,GO_0004181;GO_0008233;GO_0005576;GO_0006508;GO_0004180;GO_0046872;GO_0016787;GO_0031410;GO_0005615;GO_0008270;GO_0008237
P11588,GO_0007005;GO_0035634;GO_0006112;GO_0045892;GO_0061179;GO_0071394;GO_0007165;GO_0005576;GO_0042593;GO_0005009;GO_0005829;GO_0036094;GO_0005186;GO_0009267;GO_0010628;GO_0010888;GO_0045834;GO_0045475;GO_0031649;GO_0010907;GO_0045721;GO_0005615;GO_0051897;GO_0005550;GO_0051055;GO_0071240;GO_0005634;GO_0071396;GO_0008286;GO_0009060
Q2A1P5,GO_0003918;GO_0140097;GO_0003916;GO_0016853;GO_0008094;GO_0140640;GO_0140657;GO_0003824;GO_0003674;GO_0005488;GO_0005515;GO_0034335;GO_0097159;GO_0009987;GO_0008150;GO_0110165;GO_0005575;GO_0005622
P11881,GO_0032991;GO_0070588;GO_0098685;GO_0015278;GO_0055085;GO_0019855;GO_0005635;GO_0005737;GO_0048471;GO_0005955;GO_0035091;GO_0045202;GO_0001666;GO_0019722;GO_0098695;GO_0034220;GO_0000166;GO_0099566;GO_0005524;GO_0032024;GO_0050882;GO_0005216;GO_0031088;GO_0005637;GO_0030658;GO_0031094;GO_0014069;GO_0043065;GO_0050849;GO_1990806;GO_0009791;GO_0042045;GO_0005515;GO_0051480;GO_0070679;GO_0051289;GO_0019904;GO_0005783;GO_0042803;GO_0051209;GO_1903514;GO_0006811;GO_0007200;GO_0005730;GO_0016529;GO_0032469;GO_0007207;GO_0005262;GO_0000902;GO_0006915;GO_0016020;GO_0005220;GO_0046872;GO_0007338;GO_0070059;GO_0006816;GO_0031410;GO_0036444;GO_0005789
Q2PS28,GO_0004556;GO_0046872;GO_0016787;GO_0005975;GO_0009313;GO_0016798;GO_0016853
P00470,GO_0042083;GO_0008168;GO_0016741;GO_0016740;GO_0003824;GO_0003674;GO_0004799;GO_0005488;GO_0005515;GO_0036094;GO_0016491;GO_0016765;GO_0003676;GO_0090079;GO_0045182;GO_0097159;GO_0009117;GO_0009221;GO_0009165;GO_0006753;GO_0006221;GO_1901293;GO_0009219;GO_0009265;GO_0009263;GO_0009394;GO_0046385;GO_0006220;GO_0090407;GO_1901137;GO_0019692;GO_0072528;GO_0006796;GO_0019637;GO_0034654;GO_0055086;GO_0009262;GO_0009058;GO_1901135;GO_0006793;GO_0006139;GO_0044281;GO_0072527;GO_0044238;GO_0008152;GO_0009987;GO_0008150;GO_0009162;GO_0009157;GO_0009123;GO_0009124;GO_0009130;GO_0009176;GO_0009177;GO_0009129;GO_0006231;GO_0046073;GO_0110165;GO_0005575;GO_0005622;GO_0005737
P45984,GO_0046686;GO_2001235;GO_0090398;GO_0098685;GO_0042752;GO_0090594;GO_0071803;GO_0005737;GO_0004674;GO_0050804;GO_0016740;GO_0016301;GO_0048511;GO_1900017;GO_0038095;GO_0000166;GO_0005524;GO_0000165;GO_0005829;GO_0010628;GO_0004672;GO_0032436;GO_0033554;GO_0005515;GO_0097190;GO_0016607;GO_0005739;GO_0004705;GO_0010744;GO_0034614;GO_0005634;GO_0031398;GO_0004712;GO_0007254;GO_0004707;GO_0106310;GO_0005886;GO_0061833;GO_0005654;GO_0006468
Q59310,GO_0016020;GO_0046872;GO_0016787;GO_0005975;GO_0009313;GO_0005737;GO_0004308;GO_0043231;GO_0016798;GO_0006689
Q16769,GO_1904724;GO_0005515;GO_0046872;GO_0016746;GO_0036211;GO_1904813;GO_0017186;GO_0070062;GO_0005576;GO_0035580;GO_0016603;GO_0008270;GO_0016740
